ds,Open,High,Low,y,Volume,Dividends,Stock Splits
2024-03-01,178.70617492699984,179.68156498512658,176.54637506189474,178.81565856933594,73488000,0.0,0.0
2024-03-04,175.32213749041347,176.0686126971914,172.97322823226915,174.27708435058594,81510100,0.0,0.0
2024-03-05,169.9574719243141,171.23145507958293,168.82283020205665,169.3204803466797,95132400,0.0,0.0
2024-03-06,170.25608047856306,170.43524244414468,167.88726071561,168.3251953125,68587700,0.0,0.0
2024-03-07,168.35505375316498,169.92763018116116,167.6981670423948,168.2057647705078,71765100,0.0,0.0
2024-03-08,168.20576217934803,172.8836708711805,168.14604658720506,169.92762756347656,76114600,0.0,0.0
2024-03-11,172.12725037151972,173.56048535052068,171.2414336396481,171.93814086914062,60139500,0.0,0.0
2024-03-12,172.3362371923594,173.2121062975323,170.20629520329734,172.41586303710938,59825400,0.0,0.0
2024-03-13,171.9580519129805,172.37607625258147,169.95748841772314,170.3257598876953,52488700,0.0,0.0
2024-03-14,172.0973925529764,173.49080701178275,171.2414336176872,172.1869659423828,72913500,0.0,0.0
2024-03-15,170.3655638276482,171.80874633789062,169.48969463541124,171.80874633789062,121664700,0.0,0.0
2024-03-18,174.74487603101005,176.87481800543844,172.70450743615612,172.903564453125,75604200,0.0,0.0
2024-03-19,173.52067421691896,175.78001045706262,172.21683307682196,175.25250244140625,55215200,0.0,0.0
2024-03-20,174.89417408943874,177.83030700683594,174.2671300256647,177.83030700683594,53423100,0.0,0.0
2024-03-21,176.21791925324277,176.65585381045534,170.037097774542,170.56460571289062,106181300,0.0,0.0
2024-03-22,170.95277649830084,172.23672240837217,169.26076900158964,171.4703369140625,71106600,0.0,0.0
2024-03-25,169.76839047714014,171.13194711675715,168.65364374159117,170.0470733642578,54288300,0.0,0.0
2024-03-26,169.20106023000122,170.61438491064948,168.78303590364706,168.9124298095703,57388400,0.0,0.0
2024-03-27,169.609133760084,172.78414425918754,169.31054062211945,172.49549865722656,60273300,0.0,0.0
2024-03-28,170.94282285202152,171.42056273337485,169.70864503919194,170.67408752441406,65672700,0.0,0.0
2024-04-01,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500,0.0,0.0
2024-04-02,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500,0.0,0.0
2024-04-03,167.9967479570679,169.87786510696628,167.78774337767854,168.8527069091797,47691700,0.0,0.0
2024-04-04,169.4897042530356,171.1120488206033,168.02662658691406,168.02662658691406,53704400,0.0,0.0
2024-04-05,168.79298281447828,169.5892261323792,168.15599119757314,168.7830352783203,42055200,0.0,0.0
2024-04-08,168.23561647794648,168.40481571452685,167.4493358859462,167.65834045410156,37425500,0.0,0.0
2024-04-09,167.90716183961618,169.2806811483862,167.55881583801002,168.8726043701172,42451200,0.0,0.0
2024-04-10,168.0066808175879,168.2953112001811,166.32462100940634,166.99147033691406,49709300,0.0,0.0
2024-04-11,167.5488670137579,174.63541624491384,167.36972023014152,174.21737670898438,91070300,0.0,0.0
2024-04-12,173.4410296238906,177.52176704196785,173.39127675717174,175.72027587890625,101593300,0.0,0.0
2024-04-15,174.53585255667426,175.7998881273465,171.68929323241036,171.87840270996094,73531800,0.0,0.0
2024-04-16,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200,0.0,0.0
2024-04-17,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200,0.0,0.0
2024-04-18,167.24029654336022,167.84743029154777,165.76725645436014,166.25494384765625,43122900,0.0,0.0
2024-04-19,165.42888374733738,165.6179780634261,163.3088890664717,164.2245635986328,67772100,0.0,0.0
2024-04-22,164.74210446317437,166.4739172082034,163.99562926284756,165.0605926513672,48116400,0.0,0.0
2024-04-23,164.5728973951299,166.26490473113174,164.14491040339777,166.1156005859375,49537800,0.0,0.0
2024-04-24,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800,0.0,0.0
2024-04-25,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300,0.0,0.0
2024-04-26,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400,0.0,0.0
2024-04-29,172.55520693212748,175.20270935632288,172.28648678772151,172.68460083007812,68169400,0.0,0.0
2024-04-30,172.51539602156524,174.16759809934044,169.2010443307548,169.5294952392578,65934800,0.0,0.0
2024-05-01,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100,0.0,0.0
2024-05-02,171.69926693100732,172.6049939419865,170.08688513916923,172.21682739257812,94214900,0.0,0.0
2024-05-03,185.7727942523785,186.1211554309572,181.8015557893833,182.51817321777344,163224100,0.0,0.0
2024-05-06,181.49300962933657,183.33430600969177,179.57207221815372,180.85601806640625,78569700,0.0,0.0
2024-05-07,182.5878540948052,184.0310366275269,180.46787458450643,181.54278564453125,77305800,0.0,0.0
2024-05-08,181.9906634485607,182.20963072654143,180.5972339353124,181.8811798095703,45057100,0.0,0.0
2024-05-09,181.7020275403552,183.79216432803472,181.25414542501755,183.7025909423828,48983000,0.0,0.0
2024-05-10,184.28062242398164,184.4699884019168,181.51991222172592,182.43682861328125,50759500,0.25,0.0
2024-05-13,184.8188384959365,186.4732816834413,184.00157793065927,185.6560211181641,72044800,0.0,0.0
2024-05-14,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600,0.0,0.0
2024-05-15,187.28056849688068,190.0113806876588,186.74236879854,189.08450317382807,70400000,0.0,0.0
2024-05-16,189.83199615864385,190.4598907547877,189.02471179656044,189.2041015625,52845200,0.0,0.0
2024-05-17,188.87521403256983,190.1708626092199,188.5463175718117,189.2340087890625,41282900,0.0,0.0
2024-05-20,188.6958217839837,191.2771426664072,188.37688635675943,190.40008544921875,44361300,0.0,0.0
2024-05-21,190.4499145429012,192.0844205327211,190.2804858058215,191.7057037353516,42309400,0.0,0.0
